id,room,start date,end date,request id
739,N2,2/9/16,2/13/16,337
740,S0,1/19/16,1/22/16,338
741,S1,1/19/16,1/22/16,338
742,S2,1/19/16,1/22/16,338
743,S3,1/19/16,1/22/16,338
744,S13,1/19/16,1/22/16,338
745,S11,3/15/16,3/19/16,339
746,S12,3/15/16,3/19/16,339
747,S13,3/15/16,3/19/16,339
748,S14,3/15/16,3/19/16,339
749,S15,3/15/16,3/19/16,339
750,S87,1/5/16,1/9/16,340
751,S88,1/5/16,1/9/16,340
752,S89,1/5/16,1/9/16,340
753,S90,1/5/16,1/9/16,340
754,S3,2/29/16,3/4/16,341
755,S4,2/29/16,3/4/16,341
756,S5,2/29/16,3/4/16,341
757,S3,3/16/16,3/26/16,342
758,S7,3/16/16,3/26/16,342
759,S8,3/16/16,3/26/16,342
760,S9,3/16/16,3/26/16,342
761,S10,3/16/16,3/26/16,342
762,L5,3/29/16,4/5/16,343
763,L6,3/29/16,4/5/16,343
764,X1,1/27/16,1/30/16,344
765,X6,1/27/16,1/30/16,344
766,X11,1/27/16,1/30/16,344
767,N27,3/15/16,3/18/16,345
768,N38,3/15/16,3/18/16,345
769,D2,2/25/16,2/28/16,346
770,S21,1/27/16,1/31/16,347
771,S22,1/27/16,1/31/16,347
772,S23,1/27/16,1/31/16,347
773,D7,3/1/16,3/4/16,348
774,L1,1/24/16,1/26/16,349
775,D3,3/18/16,3/21/16,350
776,X5,3/24/16,3/29/16,351
777,X2,3/25/16,4/8/16,352
778,X3,3/25/16,4/8/16,352
779,X4,3/25/16,4/8/16,352
780,D1,1/31/16,2/2/16,353
781,D2,1/31/16,2/2/16,353
782,D2,1/23/16,1/28/16,354
783,D3,1/23/16,1/28/16,354
784,D9,3/4/16,3/8/16,355
785,L3,3/7/16,3/16/16,356
786,S18,3/8/16,3/13/16,357
787,S19,3/8/16,3/13/16,357
788,L4,3/6/16,3/15/16,358
789,X4,1/31/16,2/9/16,359
790,X5,1/31/16,2/9/16,359
791,L2,2/22/16,3/1/16,360
792,L5,3/12/16,3/23/16,362
793,L7,3/12/16,3/23/16,362
794,L6,1/27/16,1/29/16,363
795,S11,2/18/16,2/24/16,364
796,S34,2/18/16,2/24/16,364
797,L2,2/6/16,2/8/16,365
798,S21,1/8/16,1/14/16,366
799,S22,1/8/16,1/14/16,366
800,S23,1/8/16,1/14/16,366
801,S24,1/8/16,1/14/16,366
802,N10,2/7/16,2/11/16,367
803,N11,2/7/16,2/11/16,367
804,N12,2/7/16,2/11/16,367
805,N13,2/7/16,2/11/16,367
806,N14,2/7/16,2/11/16,367
807,N15,2/7/16,2/11/16,367
808,N16,2/7/16,2/11/16,367
809,X0,3/20/16,3/25/16,368
810,D2,3/2/16,3/6/16,369
811,D4,1/21/16,1/28/16,370
812,D0,1/1/16,1/3/16,371
813,D0,2/9/16,2/22/16,373
814,D1,2/9/16,2/22/16,373
815,D4,3/27/16,3/31/16,376
816,L8,2/2/16,2/9/16,377
817,L9,2/2/16,2/9/16,377
818,D2,1/8/16,1/11/16,378
819,D3,2/24/16,3/6/16,379
820,D7,2/1/16,2/3/16,380
821,S25,1/10/16,1/16/16,381
822,S26,1/10/16,1/16/16,381
823,S27,1/10/16,1/16/16,381
824,S21,3/8/16,3/10/16,382
825,L1,1/30/16,2/2/16,383
826,D1,1/13/16,1/14/16,384
827,X0,1/3/16,1/7/16,385
828,N2,2/18/16,2/22/16,386
829,N3,2/18/16,2/22/16,386
830,N9,2/18/16,2/22/16,386
831,N10,2/18/16,2/22/16,386
832,L4,2/27/16,3/6/16,387
833,N39,3/13/16,3/17/16,388
834,N40,3/13/16,3/17/16,388
835,N41,3/13/16,3/17/16,388
836,D5,1/22/16,1/26/16,389
837,N17,2/7/16,2/17/16,390
838,N18,2/7/16,2/17/16,390
839,N19,2/7/16,2/17/16,390
840,N20,2/7/16,2/17/16,390
841,N21,2/7/16,2/17/16,390
842,L4,1/29/16,1/30/16,391
843,L5,1/29/16,1/30/16,391
844,D10,3/5/16,3/11/16,392
845,D11,3/5/16,3/11/16,392
846,L21,3/9/16,3/15/16,393
847,L22,3/9/16,3/15/16,393
848,N23,1/27/16,1/31/16,394
849,N24,1/27/16,1/31/16,394
850,D4,3/22/16,3/25/16,395
851,D5,3/22/16,3/25/16,395
852,N13,3/20/16,3/28/16,396
853,N14,3/20/16,3/28/16,396
854,N15,3/20/16,3/28/16,396
855,N16,1/8/16,1/10/16,397
856,N17,1/8/16,1/10/16,397
857,N27,1/8/16,1/10/16,397
858,N28,1/8/16,1/10/16,397
859,X4,1/21/16,1/23/16,398
860,X13,2/4/16,2/7/16,399
861,L3,1/13/16,1/16/16,400
862,S7,1/13/16,1/16/16,401
863,S8,1/13/16,1/16/16,401
864,S47,1/13/16,1/16/16,401
865,S48,1/13/16,1/16/16,401
866,L3,2/25/16,3/6/16,402
867,S85,3/21/16,3/22/16,404
868,S100,3/21/16,3/22/16,404
869,S112,3/21/16,3/22/16,404
870,L3,1/1/16,1/3/16,405
871,X6,2/15/16,2/24/16,406
872,X9,3/18/16,3/23/16,407
873,X13,1/17/16,1/19/16,408
874,X14,1/17/16,1/19/16,408
875,L2,1/24/16,1/27/16,409
876,L11,1/24/16,1/27/16,409
877,L4,2/22/16,2/26/16,410
878,L5,2/22/16,2/26/16,410
879,D3,1/29/16,2/3/16,411
880,N42,3/14/16,3/20/16,412
881,N43,3/14/16,3/20/16,412
882,D1,1/30/16,1/31/16,413
883,D2,1/30/16,1/31/16,413
884,L6,1/29/16,1/30/16,414
885,L7,1/29/16,1/30/16,414
886,N11,1/11/16,1/13/16,415
887,L6,3/25/16,3/27/16,416
888,L12,3/25/16,3/27/16,416
889,D12,3/3/16,3/10/16,417
890,D13,3/3/16,3/10/16,417
891,D1,3/8/16,3/12/16,418
892,D4,3/18/16,3/23/16,420
893,D11,3/11/16,3/13/16,421
894,D16,3/11/16,3/13/16,421
895,L2,2/15/16,2/17/16,422
896,L3,2/15/16,2/17/16,422
897,N44,3/15/16,3/21/16,423
898,N45,3/15/16,3/21/16,423
899,N46,3/15/16,3/21/16,423
900,N47,3/15/16,3/21/16,423
901,D14,2/29/16,3/10/16,424
902,L1,1/12/16,1/22/16,425
903,X7,2/13/16,2/23/16,426
904,X12,1/25/16,1/31/16,427
905,X18,1/25/16,1/31/16,427
906,X3,3/3/16,3/13/16,428
907,D4,1/29/16,2/6/16,429
908,L4,2/26/16,2/27/16,431
909,L6,2/26/16,2/28/16,432
910,L8,3/14/16,3/20/16,434
911,D15,3/7/16,3/10/16,435
912,X0,3/11/16,3/13/16,436
913,D5,1/28/16,2/1/16,437
914,D7,1/28/16,2/1/16,437
915,D9,1/28/16,2/1/16,437
916,L4,2/13/16,2/17/16,438
917,D2,2/23/16,2/24/16,439
918,X8,1/19/16,1/30/16,440
919,X9,1/19/16,1/30/16,440
920,X1,3/19/16,3/25/16,441
921,X2,3/19/16,3/25/16,441
922,N48,3/12/16,3/19/16,442
923,N49,3/12/16,3/19/16,442
924,N50,3/12/16,3/19/16,442
925,N51,3/12/16,3/19/16,442
926,N52,3/12/16,3/19/16,442
927,X2,3/8/16,3/11/16,443
928,X9,3/8/16,3/11/16,443
929,S4,3/19/16,4/1/16,444
930,S5,3/19/16,4/1/16,444
931,S6,3/19/16,4/1/16,444
932,L0,2/2/16,2/7/16,445
933,L1,2/2/16,2/7/16,445
934,L2,1/10/16,1/14/16,446
935,N29,1/7/16,1/9/16,447
936,N4,2/9/16,2/17/16,448
937,N5,2/9/16,2/17/16,448
938,L5,3/7/16,3/10/16,449
939,S16,3/13/16,3/17/16,450
940,S17,3/13/16,3/17/16,450
941,S18,3/13/16,3/17/16,450
942,L8,2/14/16,2/20/16,451
943,N53,3/15/16,3/21/16,452
944,N54,3/15/16,3/21/16,452
945,N55,3/15/16,3/21/16,452
946,N56,3/15/16,3/21/16,452
947,N57,3/15/16,3/21/16,452
948,N58,3/15/16,3/21/16,452
949,N59,3/15/16,3/21/16,452
950,D5,2/15/16,2/17/16,453
951,D3,3/10/16,3/18/16,454
952,D4,3/10/16,3/18/16,454
953,D6,3/20/16,3/24/16,455
954,D7,3/20/16,3/24/16,455
955,L0,1/19/16,1/22/16,456
956,S52,2/5/16,2/6/16,457
957,S53,2/5/16,2/6/16,457
958,S100,2/5/16,2/6/16,457
959,S101,2/5/16,2/6/16,457
960,L1,1/7/16,1/12/16,458
961,L5,1/7/16,1/12/16,458
962,L3,1/4/16,1/9/16,459
963,L7,3/2/16,3/6/16,460
964,N7,3/14/16,3/16/16,461
965,D6,1/19/16,2/3/16,462
966,N2,1/24/16,1/27/16,463
967,N3,1/24/16,1/27/16,463
968,N27,1/24/16,1/27/16,463
969,N28,1/24/16,1/27/16,463
970,L7,2/19/16,2/24/16,464
971,S19,3/12/16,3/19/16,465
972,S20,3/12/16,3/19/16,465
973,S21,3/12/16,3/19/16,465
974,D1,3/17/16,3/19/16,466
975,S35,2/18/16,2/24/16,468
976,S40,2/18/16,2/24/16,468
977,S41,2/18/16,2/24/16,468
978,S42,2/18/16,2/24/16,468
979,X40,3/30/16,3/31/16,469
980,X41,3/30/16,3/31/16,469
981,S17,3/10/16,3/12/16,470
982,S21,3/10/16,3/12/16,470
983,S28,3/10/16,3/12/16,470
984,S40,3/10/16,3/12/16,470
985,D4,2/8/16,2/14/16,471
986,D7,2/3/16,2/5/16,472
987,N17,3/7/16,3/13/16,473
988,N18,3/7/16,3/13/16,473
989,N19,3/7/16,3/13/16,473
990,D4,3/3/16,3/7/16,474
991,X8,2/17/16,2/22/16,475
992,X6,2/7/16,2/14/16,476
993,L2,1/7/16,1/10/16,477
994,L4,1/7/16,1/10/16,477
995,L6,1/22/16,1/28/16,478
996,L7,1/22/16,1/28/16,478
997,S7,3/15/16,3/16/16,479
998,S8,3/15/16,3/16/16,479
999,S51,3/19/16,3/23/16,480
1000,S52,3/19/16,3/23/16,480
1001,S53,3/19/16,3/23/16,480
1002,S58,3/19/16,3/23/16,480
1003,L2,1/27/16,2/5/16,481
1004,N27,3/20/16,3/23/16,482
1005,N35,3/20/16,3/23/16,482
1006,N36,3/20/16,3/23/16,482
1007,N79,3/20/16,3/23/16,482
1008,N83,3/20/16,3/23/16,482
1009,N87,3/20/16,3/23/16,482
1010,N88,3/20/16,3/23/16,482
1011,N97,3/20/16,3/23/16,482
1012,D3,1/25/16,1/30/16,483
1013,X11,1/13/16,1/18/16,484
1014,D18,3/11/16,3/14/16,485
1015,X0,3/16/16,3/19/16,486
1016,X1,3/16/16,3/19/16,486
1017,S7,2/12/16,2/24/16,487
1018,S8,2/12/16,2/24/16,487
1019,S9,2/12/16,2/24/16,487
1020,S10,2/12/16,2/24/16,487
1021,S24,1/25/16,1/29/16,488
1022,S25,1/25/16,1/29/16,488
1023,L3,1/9/16,1/13/16,489
1024,D7,1/14/16,1/18/16,490
1025,N15,1/14/16,1/17/16,492
1026,L1,2/10/16,2/14/16,493
1027,D11,2/6/16,2/8/16,495
1028,D14,2/6/16,2/8/16,495
1029,N60,3/11/16,3/17/16,496
1030,N61,3/11/16,3/17/16,496
1031,L34,3/2/16,3/6/16,497
1032,L6,1/8/16,1/11/16,498
1033,L8,1/8/16,1/11/16,498
1034,N16,2/9/16,2/14/16,499
1035,N40,2/9/16,2/14/16,499
1036,N41,2/9/16,2/14/16,499
1037,N42,2/9/16,2/14/16,499
1038,L3,1/30/16,2/3/16,500
1039,L4,1/30/16,2/3/16,500
1040,S28,1/9/16,1/14/16,502
1041,S29,1/9/16,1/14/16,502
1042,S30,1/9/16,1/14/16,502
1043,D7,3/29/16,4/5/16,504
1044,D8,3/29/16,4/5/16,504
1045,X0,3/19/16,3/20/16,505
1046,X13,3/19/16,3/20/16,505
1047,N73,3/9/16,3/10/16,506
1048,N74,3/9/16,3/10/16,506
1049,N75,3/9/16,3/10/16,506
1050,D2,2/20/16,2/22/16,507
1051,D8,2/29/16,3/4/16,508
1052,L3,3/19/16,3/22/16,509
1053,S4,1/6/16,1/9/16,510
1054,S5,1/6/16,1/9/16,510
1055,S6,1/6/16,1/9/16,510
1056,S10,1/6/16,1/9/16,510
1057,S11,1/6/16,1/9/16,510
1058,D0,1/15/16,1/19/16,511
1059,D1,1/15/16,1/19/16,511
1060,D2,1/15/16,1/19/16,511
1061,D10,1/31/16,2/4/16,512
1062,X7,2/7/16,2/13/16,514
1063,X8,2/7/16,2/13/16,514
1064,L3,2/2/16,2/8/16,516
1065,X7,1/5/16,1/8/16,517
1066,X9,2/13/16,2/23/16,518
1067,X10,2/13/16,2/23/16,518
1068,N95,2/26/16,3/1/16,519
1069,N96,2/26/16,3/1/16,519
1070,L6,3/7/16,3/11/16,520
1071,L2,1/14/16,1/20/16,521
1072,L3,1/14/16,1/20/16,521
1073,S97,3/24/16,3/31/16,522
1074,S98,3/24/16,3/31/16,522
1075,S99,3/24/16,3/31/16,522
1076,S112,3/24/16,3/31/16,522
1077,S113,3/24/16,3/31/16,522
1078,D36,2/22/16,2/23/16,523
1079,D37,2/22/16,2/23/16,523
1080,X19,1/26/16,1/29/16,524
1081,X3,3/19/16,3/30/16,525
1082,X4,3/19/16,3/30/16,525
1083,S6,2/28/16,3/3/16,526
1084,S7,2/28/16,3/3/16,526
1085,S8,2/28/16,3/3/16,526
1086,S9,2/28/16,3/3/16,526
1087,L4,3/23/16,3/27/16,527
1088,L5,3/23/16,3/27/16,527
1089,N3,1/23/16,1/26/16,528
1090,N4,1/23/16,1/26/16,528
1091,N5,1/23/16,1/26/16,528
1092,N6,1/23/16,1/26/16,528
1093,N7,1/23/16,1/26/16,528
1094,N8,1/23/16,1/26/16,528
1095,N9,1/23/16,1/26/16,528
1096,D2,1/19/16,1/22/16,529
1097,N6,2/11/16,2/17/16,530
1098,N7,2/11/16,2/17/16,530
1099,N8,2/11/16,2/17/16,530
1100,D7,1/23/16,1/30/16,531
1101,X14,2/27/16,3/2/16,532
1102,N62,3/16/16,3/20/16,533
1103,N63,3/16/16,3/20/16,533
1104,L6,3/15/16,3/25/16,534
1105,L9,2/16/16,2/21/16,535
1106,N11,2/25/16,3/1/16,536
1107,X1,2/19/16,2/24/16,537
1108,N0,3/13/16,3/15/16,538
1109,N1,3/13/16,3/15/16,538
1110,N2,3/13/16,3/15/16,538
1111,D8,1/23/16,1/28/16,539
1112,D10,2/13/16,2/14/16,540
1113,L7,3/24/16,4/3/16,541
1114,S10,2/29/16,3/5/16,542
1115,S11,2/29/16,3/5/16,542
1116,L7,3/7/16,3/15/16,544
1117,L8,3/7/16,3/15/16,544
1118,L2,3/18/16,3/21/16,546
1119,L11,3/18/16,3/21/16,546
1120,X9,2/5/16,2/9/16,547
1121,D5,3/15/16,3/19/16,548
1122,S13,1/22/16,1/30/16,549
1123,S14,1/22/16,1/30/16,549
1124,D4,1/12/16,1/20/16,550
1125,L4,1/9/16,1/16/16,551
1126,L10,2/7/16,2/11/16,552
1127,D9,1/22/16,1/24/16,553
1128,D14,2/18/16,2/22/16,554
1129,D18,2/18/16,2/22/16,554
1130,N64,3/13/16,3/19/16,555
1131,N67,3/13/16,3/19/16,555
1132,N12,2/18/16,2/27/16,556
1133,N13,2/18/16,2/27/16,556
1134,N14,2/18/16,2/27/16,556
1135,N15,2/18/16,2/27/16,556
1136,N5,1/30/16,2/2/16,557
1137,N6,1/30/16,2/2/16,557
1138,N7,1/30/16,2/2/16,557
1139,D38,2/18/16,2/23/16,558
1140,X5,3/17/16,3/24/16,559
1141,X6,3/17/16,3/24/16,559
1142,D6,2/4/16,2/6/16,560
1143,L11,2/28/16,3/1/16,561
1144,X11,2/17/16,2/19/16,562
1145,X10,1/20/16,1/25/16,563
1146,X11,1/20/16,1/25/16,563
1147,X15,3/9/16,3/12/16,564
1148,D2,2/11/16,2/13/16,565
1149,D10,1/19/16,1/28/16,566
1150,D11,1/19/16,1/28/16,566
1151,N18,2/27/16,3/4/16,567
1152,N20,2/27/16,3/4/16,567
1153,N21,2/27/16,3/4/16,567
1154,N22,2/27/16,3/4/16,567
1155,N9,2/12/16,2/21/16,568
1156,N10,2/12/16,2/21/16,568
1157,N11,2/12/16,2/21/16,568
1158,N12,2/12/16,2/21/16,568
1159,L21,3/29/16,3/31/16,569
1160,L26,3/29/16,3/31/16,569
1161,D10,1/13/16,1/18/16,570
1162,D11,1/13/16,1/18/16,570
1163,N10,1/15/16,1/25/16,571
1164,X15,1/15/16,1/20/16,572
1165,X18,1/15/16,1/20/16,572
1166,L23,3/9/16,3/18/16,573
1167,S3,2/9/16,2/12/16,574
1168,S4,2/9/16,2/12/16,574
1169,N4,3/10/16,3/13/16,575
1170,S41,3/10/16,3/12/16,576
1171,S67,3/10/16,3/12/16,576
1172,X19,1/17/16,1/19/16,577
1173,X20,1/17/16,1/19/16,577
1174,N23,2/27/16,3/3/16,578
1175,N29,2/27/16,3/3/16,578
1176,N41,2/27/16,3/3/16,578
1177,N42,2/27/16,3/3/16,578
1178,N43,2/27/16,3/3/16,578
1179,X15,2/3/16,2/7/16,579
1180,X12,1/16/16,1/26/16,580
1181,N8,1/30/16,2/2/16,581
1182,N9,1/30/16,2/2/16,581
1183,N10,1/30/16,2/2/16,581
1184,N11,1/30/16,2/2/16,581
1185,N12,1/30/16,2/2/16,581
1186,D7,1/11/16,1/14/16,582
1187,S14,1/20/16,1/23/16,583
1188,S15,1/20/16,1/23/16,583
1189,X4,1/18/16,1/21/16,585
1190,D0,3/19/16,3/23/16,586
1191,D1,3/19/16,3/23/16,586
1192,X10,2/8/16,2/12/16,588
1193,X2,3/15/16,3/21/16,589
1194,D16,2/12/16,2/14/16,590
1195,X1,3/12/16,3/16/16,591
1196,N13,3/17/16,3/23/16,592
1197,N14,3/17/16,3/23/16,592
1198,X14,1/5/16,1/11/16,593
1199,N20,3/7/16,3/10/16,594
1200,N21,3/7/16,3/10/16,594
1201,N22,3/7/16,3/10/16,594
1202,X19,3/9/16,3/13/16,595
1203,X38,3/9/16,3/13/16,595
1204,N27,1/27/16,1/30/16,596
1205,N28,1/27/16,1/30/16,596
1206,L7,3/21/16,3/26/16,597
1207,S0,1/18/16,1/20/16,598
1208,S1,1/18/16,1/20/16,598
1209,S2,1/18/16,1/20/16,598
1210,D10,3/4/16,3/5/16,599
1211,D1,1/3/16,1/13/16,600
1212,S12,2/29/16,3/3/16,601
1213,S13,2/29/16,3/3/16,601
1214,S14,2/29/16,3/3/16,601
1215,N0,1/14/16,1/23/16,602
1216,N1,1/14/16,1/23/16,602
1217,N2,1/14/16,1/23/16,602
1218,N3,1/14/16,1/23/16,602
1219,N4,1/14/16,1/23/16,602
1220,N5,1/14/16,1/23/16,602
1221,N6,1/14/16,1/23/16,602
1222,L9,3/7/16,3/12/16,604
1223,L10,3/7/16,3/12/16,604
1224,S5,1/28/16,2/6/16,605
1225,S6,1/28/16,2/6/16,605
1226,S7,1/28/16,2/6/16,605
1227,S8,1/28/16,2/6/16,605
1228,S15,2/28/16,3/3/16,606
1229,S16,2/28/16,3/3/16,606
1230,S17,2/28/16,3/3/16,606
1231,S11,3/21/16,3/29/16,607
1232,S12,3/21/16,3/29/16,607
1233,S13,3/21/16,3/29/16,607
1234,S14,3/20/16,3/27/16,608
1235,S15,3/20/16,3/27/16,608
1236,S16,3/20/16,3/27/16,608
1237,S17,3/20/16,3/27/16,608
1238,S18,3/19/16,3/27/16,609
1239,S19,3/19/16,3/27/16,609
1240,S20,3/19/16,3/27/16,609
1241,X11,2/4/16,2/6/16,610
1242,S0,2/9/16,2/13/16,611
1243,S1,2/9/16,2/13/16,611
1244,S2,2/9/16,2/13/16,611
1245,S33,2/21/16,2/22/16,612
1246,S36,2/21/16,2/22/16,612
1247,S37,2/21/16,2/22/16,612
1248,N11,3/11/16,3/13/16,613
1249,N16,3/11/16,3/13/16,613
1250,D3,1/6/16,1/12/16,615
1251,X16,3/8/16,3/10/16,616
1252,X27,3/8/16,3/10/16,616
1253,X28,3/8/16,3/10/16,616
1254,L11,3/6/16,3/12/16,617
1255,X3,2/2/16,2/3/16,618
1256,X10,2/2/16,2/3/16,618
1257,L24,3/24/16,3/27/16,619
1258,X3,1/28/16,2/2/16,620
1259,D11,1/31/16,2/5/16,621
1260,S12,1/6/16,1/10/16,622
1261,S13,1/6/16,1/10/16,622
1262,S14,1/6/16,1/10/16,622
1263,L12,3/4/16,3/10/16,623
1264,D2,2/16/16,2/18/16,624
1265,D3,2/16/16,2/18/16,624
1266,N28,2/18/16,2/19/16,625
1267,N29,2/18/16,2/19/16,625
1268,L4,1/2/16,1/3/16,626
1269,D13,1/13/16,1/16/16,627
1270,X2,2/22/16,2/24/16,628
1271,X4,2/22/16,2/24/16,628
1272,S26,1/2/16,1/4/16,629
1273,D16,3/5/16,3/11/16,630
1274,S22,3/13/16,3/14/16,631
1275,S23,3/13/16,3/14/16,631
1276,S24,3/13/16,3/14/16,631
1277,S25,3/13/16,3/14/16,631
1278,S26,3/13/16,3/14/16,631
1279,X5,1/20/16,1/22/16,632
1280,N22,1/31/16,2/13/16,633
1281,N23,1/31/16,2/13/16,633
1282,N24,1/31/16,2/13/16,633
1283,N25,1/31/16,2/13/16,633
1284,X13,1/20/16,2/5/16,634
1285,X14,1/20/16,2/5/16,634
1286,X15,1/20/16,2/5/16,634
1287,X16,1/20/16,2/5/16,634
1288,S5,1/26/16,1/27/16,635
1289,S6,1/26/16,1/27/16,635
1290,S7,1/26/16,1/27/16,635
1291,X25,1/29/16,1/31/16,636
1292,D5,2/2/16,2/9/16,637
1293,D3,1/19/16,1/21/16,638
1294,S21,3/23/16,3/25/16,639
1295,S22,3/23/16,3/25/16,639
1296,S23,3/23/16,3/25/16,639
1297,L27,3/10/16,3/12/16,640
1298,N68,3/14/16,3/20/16,641
1299,N69,3/14/16,3/20/16,641
1300,N3,2/11/16,2/13/16,642
1301,N29,2/11/16,2/13/16,642
1302,N30,2/11/16,2/13/16,642
1303,N31,2/11/16,2/13/16,642
1304,N32,2/11/16,2/13/16,642
1305,L5,2/26/16,3/4/16,643
1306,D8,3/23/16,3/28/16,644
1307,N13,2/12/16,2/16/16,645
1308,N14,2/12/16,2/16/16,645
1309,N15,2/12/16,2/16/16,645
1310,N34,2/12/16,2/16/16,645
1311,N26,2/6/16,2/11/16,646
1312,N27,2/6/16,2/11/16,646
1313,N28,2/6/16,2/11/16,646
1314,D4,2/19/16,2/29/16,647
1315,X17,1/21/16,1/25/16,648
1316,X6,1/25/16,1/27/16,649
1317,L13,3/6/16,3/14/16,650
1318,D12,1/28/16,2/2/16,651
1319,D13,1/28/16,2/2/16,651
1320,S24,3/21/16,3/25/16,652
1321,S25,3/21/16,3/25/16,652
1322,S26,3/21/16,3/25/16,652
1323,S27,3/21/16,3/25/16,652
1324,D5,2/20/16,3/1/16,653
1325,D6,2/20/16,3/1/16,653
1326,S27,1/2/16,1/4/16,655
1327,S28,1/2/16,1/4/16,655
1328,S29,1/2/16,1/4/16,655
1329,D27,1/5/16,1/6/16,656
1330,L10,2/2/16,2/3/16,658
1331,S22,3/15/16,3/18/16,659
1332,S23,3/15/16,3/18/16,659
1333,S20,2/11/16,2/17/16,660
1334,S40,2/11/16,2/17/16,660
1335,S10,2/3/16,2/10/16,661
1336,S11,2/3/16,2/10/16,661
1337,S12,2/3/16,2/10/16,661
1338,L6,2/25/16,2/27/16,662
1339,D9,2/26/16,3/4/16,663
1340,D10,2/26/16,3/4/16,663
1341,S14,3/9/16,3/10/16,666
1342,S15,3/9/16,3/10/16,666
1343,S16,3/9/16,3/10/16,666
1344,S17,3/9/16,3/10/16,666
1345,N7,1/20/16,1/21/16,667
1346,N8,1/20/16,1/21/16,667
1347,N9,1/20/16,1/21/16,667
1348,D14,2/11/16,2/15/16,668
1349,S5,2/27/16,2/28/16,669
1350,S6,2/27/16,2/28/16,669
1351,S7,2/27/16,2/28/16,669
1352,S8,2/27/16,2/28/16,669
1353,D6,2/12/16,2/17/16,670
1354,X14,3/19/16,3/22/16,671
1355,N16,2/24/16,2/26/16,672
1356,N17,2/24/16,2/26/16,672
1357,S16,1/19/16,1/23/16,673
1358,S17,1/19/16,1/23/16,673
1359,X20,2/1/16,2/5/16,674
1360,X21,2/1/16,2/5/16,674
1361,N15,3/27/16,4/8/16,675
1362,N16,3/27/16,4/8/16,675
1363,D7,2/21/16,2/28/16,676
1364,L8,3/21/16,4/3/16,677
1365,L9,3/21/16,4/3/16,677
1366,L8,1/23/16,1/27/16,678
1367,L9,1/23/16,1/27/16,678
1368,D8,1/11/16,1/15/16,679
1369,D9,1/11/16,1/15/16,679
1370,D2,3/17/16,3/20/16,680
1371,D10,3/17/16,3/20/16,680
1372,D9,3/21/16,3/25/16,681
1373,D10,3/21/16,3/25/16,681
1374,S0,3/6/16,3/7/16,682
1375,S1,3/6/16,3/7/16,682
1376,S2,3/6/16,3/7/16,682
1377,S20,3/6/16,3/7/16,682
1378,S11,2/17/16,2/19/16,683
1379,D4,2/16/16,2/24/16,684
1380,D5,2/16/16,2/24/16,684
1381,D6,2/16/16,2/24/16,684
1382,S0,3/3/16,3/4/16,685
1383,S1,3/3/16,3/4/16,685
1384,S2,3/3/16,3/4/16,685
1385,S6,3/3/16,3/4/16,685
1386,X4,1/6/16,1/7/16,686
1387,L10,2/17/16,2/22/16,687
1388,N12,1/6/16,1/15/16,688
1389,N70,3/16/16,3/20/16,689
1390,S15,2/26/16,2/28/16,690
1391,S16,2/26/16,2/28/16,690
1392,L49,3/30/16,3/31/16,691
1393,L50,3/30/16,3/31/16,691
1394,X2,3/11/16,3/15/16,692
1395,N19,2/19/16,2/20/16,693
1396,N22,2/19/16,2/20/16,693
1397,L11,2/7/16,2/12/16,694
1398,D4,1/18/16,1/21/16,696
1399,D5,1/18/16,1/21/16,696
1400,N29,1/27/16,1/30/16,697
1401,X12,3/27/16,3/31/16,698
1402,X18,3/27/16,3/31/16,698
1403,S3,1/15/16,1/20/16,699
1404,S7,1/15/16,1/20/16,699
1405,N16,1/16/16,1/17/16,700
1406,N19,1/16/16,1/17/16,700
1407,N20,1/16/16,1/17/16,700
1408,N48,1/16/16,1/17/16,700
1409,N49,1/16/16,1/17/16,700
1410,L10,3/25/16,4/5/16,701
1411,D4,1/9/16,1/12/16,702
1412,X15,3/1/16,3/5/16,703
1413,D0,1/7/16,1/9/16,704
1414,D4,1/7/16,1/9/16,704
1415,D6,2/6/16,2/11/16,705
1416,D18,2/1/16,2/4/16,706
1417,N11,1/22/16,1/26/16,707
1418,N12,1/22/16,1/26/16,707
1419,N9,3/24/16,3/31/16,708
1420,N10,3/24/16,3/31/16,708
1421,N11,3/24/16,3/31/16,708
1422,N18,2/25/16,2/28/16,709
1423,X4,3/6/16,3/12/16,710
1424,S22,3/9/16,3/13/16,711
1425,S23,3/9/16,3/13/16,711
1426,S24,3/9/16,3/13/16,711
1427,N47,2/19/16,2/23/16,712
1428,N81,2/19/16,2/23/16,712
1429,N99,2/19/16,2/23/16,712
1430,N135,2/19/16,2/23/16,712
1431,N136,2/19/16,2/23/16,712
1432,S4,3/17/16,3/20/16,713
1433,S5,3/17/16,3/20/16,713
1434,S6,3/17/16,3/20/16,713
1435,L26,3/28/16,3/29/16,714
1436,L9,3/16/16,3/22/16,715
1437,L10,3/16/16,3/22/16,715
1438,L6,2/28/16,3/2/16,716
1439,L7,2/28/16,3/2/16,716
1440,N13,1/31/16,2/2/16,717
1441,N14,1/31/16,2/2/16,717
1442,N15,1/31/16,2/2/16,717
1443,N16,1/31/16,2/2/16,717
1444,N17,1/31/16,2/2/16,717
1445,N18,1/31/16,2/2/16,717
1446,N19,1/31/16,2/2/16,717
1447,X4,3/12/16,3/14/16,718
1448,X7,3/18/16,3/31/16,719
1449,X8,3/18/16,3/31/16,719
1450,D6,3/16/16,3/19/16,720
