Store,Brand,Type,Gender,Size,Color,Category,Sales Price,Date,Time,Loyalty,loyalty.2,sales.price.formatted
Rotterdam,Asics,WB2585,Female,42,Black,Pants,99.00,8/5/15,5:19 PM,36581,36581.00,
Rotterdam,Asics,WB2585,Female,40,Black,Pants,99.00,8/5/15,5:22 PM,31309,31309.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Black,Socks,21.00,8/5/15,5:28 PM,36439,36439.00,
Rotterdam,Asics,WB1820,Female,46,Black,Pants,89.00,8/5/15,5:30 PM,39294,39294.00,
Rotterdam,Nike,Hyper Elite Crew,Unisex,44-46,Blue,Socks,20.00,8/5/15,5:42 PM,34448,34448.00,
Rotterdam,Asics,WB1820,Female,37,Blue,Pants,89.00,8/6/15,9:34 AM,35496,35496.00,
Rotterdam,Nike,Air Zoom,Female,43,Blue,Shoe,230.00,8/6/15,9:37 AM,---,---,
Rotterdam,Asics,Quick Light Cushion,Unisex,36-38,Pink,Socks,19.00,8/6/15,9:40 AM,---,---,
Rotterdam,Asics,WB2585,Female,41,Black,Pants,99.00,8/6/15,10:13 AM,30256,30256.00,
Rotterdam,Asics,WB1820,Female,38,Black,Pants,89.00,8/6/15,10:15 AM,34349,34349.00,
Rotterdam,Asics,Quick Light Cushion,Unisex,44-46,Black,Socks,19.00,8/6/15,10:25 AM,35295,35295.00,
Rotterdam,Asics,MB1878,Male,37,Black,Pants,99.00,8/6/15,10:28 AM,32853,32853.00,
Rotterdam,Adidas,Boston 5,Female,39,Multicolor,Shoe,120.00,8/6/15,10:52 AM,---,---,
Rotterdam,Asics,WB1820,Female,41,Multicolor,Pants,89.00,8/6/15,11:02 AM,38351,38351.00,
Rotterdam,Asics,MB1878,Male,43,Black,Pants,99.00,8/6/15,11:09 AM,31976,31976.00,
Rotterdam,Asics,Hera Deux Single Tab,Female,40-42,Blue,Socks,12.99,8/6/15,11:12 AM,35993,35993.00,
Rotterdam,Nike,Free 5.0,Male,42,Multicolor,Shoe,239.00,8/6/15,11:24 AM,35788,35788.00,
Rotterdam,Nike,Pro Fierce,Female,70E,Blue,Bra,149.00,8/6/15,11:35 AM,---,---,
Rotterdam,Asics,WB1820,Female,36,Blue,Pants,89.00,8/6/15,11:37 AM,32122,32122.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Pink,Socks,21.00,8/6/15,11:50 AM,30611,30611.00,
Rotterdam,Nike,Hyper Elite Crew,Unisex,44-46,Green,Socks,20.00,8/6/15,12:24 PM,---,---,
Rotterdam,Asics,MB1878,Male,46,Black,Pants,99.00,8/6/15,12:26 PM,32225,32225.00,
Rotterdam,Asics,WB1820,Female,40,Green,Pants,89.00,8/6/15,12:44 PM,30782,30782.00,
Rotterdam,Nike,Hyper Elite Crew,Unisex,38-40,Blue,Socks,20.00,8/6/15,12:52 PM,---,---,
Rotterdam,Nike,Hyper Elite Crew,Unisex,42-44,Blue,Socks,20.00,8/6/15,1:02 PM,---,---,
Rotterdam,Asics,MB1878,Male,39,Black,Pants,99.00,8/6/15,1:07 PM,32708,32708.00,
Rotterdam,Asics,WB1820,Female,44,Black,Pants,89.00,8/6/15,1:15 PM,33654,33654.00,
Rotterdam,Nike,Free 5.0,Male,37,Grey,Shoe,239.00,8/6/15,1:39 PM,---,---,
Rotterdam,Asics,MB1878,Male,45,Black,Pants,99.00,8/6/15,1:41 PM,---,---,
Rotterdam,Asics,WB2585,Female,40,Black,Pants,99.00,8/6/15,1:59 PM,31572,31572.00,
Rotterdam,Asics,WB1820,Female,41,Black,Pants,89.00,8/6/15,2:09 PM,39699,39699.00,
Rotterdam,Asics,WB2585,Female,44,Black,Pants,99.00,8/6/15,2:09 PM,39699,39699.00,
Rotterdam,Asics,Hera Deux Single Tab,Female,44-46,Black,Socks,12.99,8/6/15,2:32 PM,35795,35795.00,
Rotterdam,Asics,WB2585,Female,37,Black,Pants,99.00,8/6/15,2:33 PM,30988,30988.00,
Rotterdam,Asics,Hera Deux Single Tab,Female,36-38,Black,Socks,12.99,8/6/15,2:43 PM,33341,33341.00,
Rotterdam,Asics,MB1878,Male,37,Black,Pants,99.00,8/6/15,2:45 PM,---,---,
Rotterdam,Nike,Pro Fierce,Female,85C,Blue,Bra,149.00,8/6/15,3:09 PM,---,---,
Rotterdam,Nike,Pro Classic,Female,70D,Yellow,Bra,100.00,8/6/15,3:14 PM,---,---,
Rotterdam,Nike,Hyper Elite Crew,Unisex,44-46,Blue,Socks,20.00,8/6/15,3:14 PM,---,---,
Rotterdam,Asics,WB2585,Female,39,Black,Pants,99.00,8/6/15,3:39 PM,34510,34510.00,
Rotterdam,Asics,WB2585,Female,43,Black,Pants,99.00,8/6/15,3:45 PM,38467,38467.00,
Rotterdam,Nike,Pro Fierce,Female,80D,Black,Bra,149.00,8/6/15,3:54 PM,35090,35090.00,
Rotterdam,Nike,Free 5.0,Female,42,Pink,Shoe,239.00,8/6/15,4:41 PM,---,---,
Rotterdam,Nike,Dri-Fit No-Show,Unisex,38-40,Blue,Socks,20.00,8/6/15,4:54 PM,32976,32976.00,
Rotterdam,Nike,Dri-Fit No-Show,Unisex,44-46,Black,Socks,20.00,8/6/15,5:04 PM,34155,34155.00,
Rotterdam,Asics,MB1878,Male,41,Black,Pants,99.00,8/6/15,5:12 PM,39073,39073.00,
Rotterdam,Asics,WB2585,Female,43,Black,Pants,99.00,8/6/15,5:22 PM,---,---,
Rotterdam,Asics,MB1878,Male,46,Black,Pants,99.00,8/6/15,5:25 PM,39512,39512.00,
Rotterdam,Asics,WB1820,Female,37,Green,Pants,89.00,8/6/15,5:40 PM,39198,39198.00,
Rotterdam,Nike,Hyper Elite Crew,Unisex,44-46,Blue,Socks,20.00,8/6/15,5:40 PM,39198,39198.00,
Rotterdam,Nike,Air Zoom,Male,46,Multicolor,Shoe,220.00,8/6/15,5:42 PM,36840,36840.00,
Rotterdam,Nike,Pro Fierce,Female,90B,Grey,Bra,149.00,8/6/15,5:42 PM,---,---,
Rotterdam,Nike,Air Zoom,Male,46,Blue,Shoe,220.00,8/6/15,5:42 PM,---,---,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Pink,Socks,21.00,8/7/15,9:50 AM,39318,39318.00,
Rotterdam,Asics,WB1820,Female,41,Black,Pants,89.00,8/7/15,10:03 AM,38864,38864.00,
Rotterdam,Asics,MB1878,Male,42,Black,Pants,99.00,8/7/15,10:05 AM,---,---,
Rotterdam,Asics,WB1820,Female,43,Grey,Pants,89.00,8/7/15,10:08 AM,39198,39198.00,
Rotterdam,Asics,MB1878,Male,40,Black,Pants,99.00,8/7/15,10:23 AM,---,---,
Rotterdam,Asics,Kayano Single Tab,Unisex,46-48,Pink,Socks,24.99,8/7/15,10:46 AM,---,---,
Rotterdam,Nike,Air Zoom,Female,39,Yellow,Shoe,230.00,8/7/15,11:32 AM,35110,35110.00,
Rotterdam,Asics,Kayano Single Tab,Unisex,46-48,Pink,Socks,24.99,8/7/15,11:37 AM,---,---,
Rotterdam,Asics,WB1820,Female,45,Black,Pants,89.00,8/7/15,11:42 AM,31298,31298.00,
Rotterdam,Asics,MB1878,Male,44,Black,Pants,99.00,8/7/15,12:08 PM,34529,34529.00,
Rotterdam,Asics,WB1820,Female,43,Blue,Pants,89.00,8/7/15,12:08 PM,34529,34529.00,
Rotterdam,Asics,Kayano Single Tab,Unisex,36-38,Blue,Socks,24.99,8/7/15,12:19 PM,32264,32264.00,
Rotterdam,Nike,Free 5.0,Male,42,Multicolor,Shoe,239.00,8/7/15,12:19 PM,---,---,
Rotterdam,Nike,Free 5.0,Female,38,Green,Shoe,239.00,8/7/15,12:21 PM,35721,35721.00,
Rotterdam,Asics,Nimbus 17,Female,41,Green,Shoe,128.00,8/7/15,12:27 PM,33943,33943.00,
Rotterdam,Asics,Kayano Single Tab,Unisex,46-48,Blue,Socks,24.99,8/7/15,12:37 PM,33139,33139.00,
Rotterdam,Asics,MB1878,Male,42,Black,Pants,99.00,8/7/15,12:45 PM,32765,32765.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Blue,Socks,21.00,8/7/15,12:52 PM,---,---,
Rotterdam,Asics,Kayano Single Tab,Unisex,36-38,Black,Socks,24.99,8/7/15,1:00 PM,36833,36833.00,
Rotterdam,Nike,Pro Fierce,Female,75B,Yellow,Bra,149.00,8/7/15,1:02 PM,---,---,
Rotterdam,Asics,WB1820,Female,36,Green,Pants,89.00,8/7/15,1:03 PM,31518,31518.00,
Rotterdam,Nike,Free 5.0,Female,40,Green,Shoe,239.00,8/7/15,1:21 PM,---,---,
Rotterdam,Asics,Quick Light Cushion,Unisex,40-42,Pink,Socks,19.00,8/7/15,1:59 PM,30505,30505.00,
Rotterdam,Asics,Kayano Single Tab,Unisex,38-40,Blue,Socks,24.99,8/7/15,2:12 PM,---,---,
Rotterdam,Nike,Pro Indy,Female,80A,Grey,Bra,123.00,8/7/15,2:20 PM,39888,39888.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Green,Socks,21.00,8/7/15,2:28 PM,32748,32748.00,
Rotterdam,Asics,Kayano Single Tab,Unisex,44-46,Pink,Socks,24.99,8/7/15,2:42 PM,35884,35884.00,
Rotterdam,Nike,Pro Fierce,Female,65D,Green,Bra,149.00,8/7/15,2:48 PM,---,---,
Rotterdam,Asics,WB2585,Female,40,Black,Pants,99.00,8/7/15,2:51 PM,39309,39309.00,
Rotterdam,Asics,Gel Quantics ,Female,40,Black,Shoe,120.00,8/7/15,3:03 PM,34158,34158.00,
Rotterdam,Nike,Pro Hero,Female,70A,Grey,Bra,99.00,8/7/15,3:03 PM,34158,34158.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,46-48,Green,Socks,21.00,8/7/15,3:14 PM,36194,36194.00,
Rotterdam,Nike,Dri-Fit No-Show,Unisex,36-38,Black,Socks,20.00,8/7/15,3:14 PM,36194,36194.00,
Rotterdam,Nike,Dri-Fit No-Show,Unisex,38-40,Black,Socks,20.00,8/7/15,3:19 PM,37857,37857.00,
Rotterdam,Nike,Pro Fierce,Female,80B,Green,Bra,149.00,8/7/15,3:22 PM,34202,34202.00,
Rotterdam,Nike,Hyper Elite Crew,Unisex,44-46,Blue,Socks,20.00,8/7/15,3:31 PM,35579,35579.00,
Rotterdam,Asics,Kayano Single Tab,Unisex,36-38,Blue,Socks,24.99,8/7/15,3:34 PM,32679,32679.00,
Rotterdam,Asics,MB1878,Male,36,Black,Pants,99.00,8/7/15,3:39 PM,---,---,
Rotterdam,Asics,MB1878,Male,44,Black,Pants,99.00,8/7/15,3:44 PM,---,---,
Rotterdam,Asics,Kayano Single Tab,Unisex,46-48,Black,Socks,24.99,8/7/15,3:52 PM,36071,36071.00,
Rotterdam,Asics,Cummulus 17,Female,40,Multicolor,Shoe,159.00,8/7/15,3:52 PM,---,---,
Rotterdam,Asics,WB2585,Female,40,Black,Pants,99.00,8/7/15,3:54 PM,32479,32479.00,
Rotterdam,Asics,Hera Deux Single Tab,Female,38-40,Blue,Socks,12.99,8/7/15,4:33 PM,30978,30978.00,
Rotterdam,Nike,Dri-Fit No-Show,Unisex,38-40,Black,Socks,20.00,8/7/15,4:48 PM,30691,30691.00,
Rotterdam,Nike,Hyper Elite Crew,Unisex,42-44,Green,Socks,20.00,8/7/15,5:19 PM,---,---,
Rotterdam,Asics,WB1820,Female,43,Blue,Pants,89.00,8/7/15,5:25 PM,31276,31276.00,
Rotterdam,Asics,WB2585,Female,43,Black,Pants,99.00,8/7/15,5:40 PM,---,---,
Rotterdam,Asics,WB1820,Female,42,Yellow,Pants,89.00,8/8/15,9:40 AM,---,---,
Rotterdam,Nike,Pro Indy,Female,70B,Green,Bra,123.00,8/8/15,10:03 AM,39273,39273.00,
Rotterdam,Asics,MB1878,Male,42,Black,Pants,99.00,8/8/15,10:08 AM,---,---,
Rotterdam,Nike,Pro Fierce,Female,85C,Yellow,Bra,149.00,8/8/15,10:12 AM,39431,39431.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Green,Socks,21.00,8/8/15,10:18 AM,38760,38760.00,
Rotterdam,Nike,Air Zoom,Female,43,Green,Shoe,230.00,8/8/15,10:21 AM,---,---,
Rotterdam,Nike,Pro Hero,Female,70B,Green,Bra,99.00,8/8/15,10:31 AM,31483,31483.00,
Rotterdam,Nike,Pro Fierce,Female,75A,Yellow,Bra,149.00,8/8/15,10:52 AM,37374,37374.00,
Rotterdam,Nike,Free 5.0,Female,43,Green,Shoe,239.00,8/8/15,10:59 AM,36535,36535.00,
Rotterdam,Asics,WB1820,Female,45,Multicolor,Pants,89.00,8/8/15,11:20 AM,39127,39127.00,
Rotterdam,Asics,WB2585,Female,44,Black,Pants,99.00,8/8/15,11:20 AM,39127,39127.00,
Rotterdam,Nike,Pro Fierce,Female,75E,Pink,Bra,149.00,8/8/15,11:40 AM,36973,36973.00,
Rotterdam,Nike,Hyper Elite Crew,Unisex,36-38,Black,Socks,20.00,8/8/15,11:51 AM,32645,32645.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Blue,Socks,21.00,8/8/15,11:51 AM,32645,32645.00,
Rotterdam,Asics,MB1878,Male,40,Black,Pants,99.00,8/8/15,11:58 AM,32147,32147.00,
Rotterdam,Asics,MB1878,Male,38,Black,Pants,99.00,8/8/15,12:22 PM,31189,31189.00,
Rotterdam,Asics,Gel Quantics ,Female,38,Pink,Shoe,120.00,8/8/15,12:31 PM,31931,31931.00,
Rotterdam,Nike,Pro Fierce,Female,70D,Pink,Bra,149.00,8/8/15,1:08 PM,32370,32370.00,
Rotterdam,Asics,MB1878,Male,41,Black,Pants,99.00,8/8/15,1:10 PM,---,---,
Rotterdam,Nike,Pro Classic,Female,65D,Multicolor,Bra,100.00,8/8/15,1:16 PM,---,---,
Rotterdam,Nike,Pro Fierce,Female,70D,Green,Bra,149.00,8/8/15,1:38 PM,---,---,
Rotterdam,Nike,Hyper Elite Crew,Unisex,44-46,Blue,Socks,20.00,8/8/15,1:46 PM,---,---,
Rotterdam,Nike,Pro Fierce,Female,75C,Yellow,Bra,149.00,8/8/15,1:54 PM,---,---,
Rotterdam,Asics,Cummulus 17,Male,36,Pink,Shoe,159.00,8/8/15,2:02 PM,35340,35340.00,
Rotterdam,Asics,WB1820,Female,41,Green,Pants,89.00,8/8/15,2:02 PM,35340,35340.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Black,Socks,21.00,8/8/15,2:02 PM,---,---,
Rotterdam,Asics,WB1820,Female,39,Green,Pants,89.00,8/8/15,2:19 PM,34197,34197.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Black,Socks,21.00,8/8/15,2:19 PM,34197,34197.00,
Rotterdam,Asics,MB1878,Male,45,Black,Pants,99.00,8/8/15,2:25 PM,34408,34408.00,
Rotterdam,Nike,Air Zoom,Female,45,Black,Shoe,230.00,8/8/15,2:37 PM,---,---,
Rotterdam,Nike,Pro Indy,Female,75B,Grey,Bra,123.00,8/8/15,2:40 PM,35947,35947.00,
Rotterdam,Asics,Kayano Single Tab,Unisex,42-44,Green,Socks,24.99,8/8/15,2:55 PM,---,---,
Rotterdam,Asics,MB1878,Male,36,Black,Pants,99.00,8/8/15,2:58 PM,35204,35204.00,
Rotterdam,Asics,WB1820,Female,37,Grey,Pants,89.00,8/8/15,3:16 PM,---,---,
Rotterdam,Nike,Pro Fierce,Female,75A,Multicolor,Bra,149.00,8/8/15,3:19 PM,31090,31090.00,
Rotterdam,Asics,WB1820,Female,45,Yellow,Pants,89.00,8/8/15,3:24 PM,32600,32600.00,
Rotterdam,Asics,WB1820,Female,42,Black,Pants,89.00,8/8/15,3:31 PM,38940,38940.00,
Rotterdam,Asics,WB1820,Female,39,Green,Pants,89.00,8/8/15,3:44 PM,37918,37918.00,
Rotterdam,Nike,Free 5.0,Female,37,Grey,Shoe,239.00,8/8/15,3:50 PM,36277,36277.00,
Rotterdam,Nike,Free 5.0,Male,42,Green,Shoe,239.00,8/8/15,3:50 PM,---,---,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Pink,Socks,21.00,8/8/15,3:50 PM,---,---,
Rotterdam,Nike,Air Zoom,Male,40,Pink,Shoe,220.00,8/8/15,4:02 PM,35850,35850.00,
Rotterdam,Nike,Air Zoom,Female,37,Pink,Shoe,230.00,8/8/15,4:12 PM,30534,30534.00,
Rotterdam,Asics,MB1878,Male,41,Black,Pants,99.00,8/8/15,4:33 PM,30056,30056.00,
Rotterdam,Nike,Pro Fierce,Female,65F,Green,Bra,149.00,8/8/15,4:38 PM,31186,31186.00,
Rotterdam,Asics,WB1820,Female,41,Grey,Pants,89.00,8/8/15,4:49 PM,32912,32912.00,
Rotterdam,Nike,Pro Fierce,Female,85F,Grey,Bra,149.00,8/8/15,4:51 PM,30115,30115.00,
Rotterdam,Asics,Kayano Single Tab,Unisex,46-48,Green,Socks,24.99,8/8/15,4:57 PM,---,---,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Pink,Socks,21.00,8/8/15,5:01 PM,---,---,
Rotterdam,Asics,WB2585,Female,43,Black,Pants,99.00,8/8/15,5:01 PM,---,---,
Rotterdam,Asics,WB1820,Female,46,Green,Pants,89.00,8/8/15,5:10 PM,---,---,
Rotterdam,Nike,Pro Indy,Female,70E,Multicolor,Bra,123.00,8/8/15,5:22 PM,36488,36488.00,
Rotterdam,Nike,Dri-Fit No-Show,Unisex,38-40,Pink,Socks,20.00,8/8/15,5:25 PM,31389,31389.00,
Rotterdam,Asics,MB1878,Male,38,Black,Pants,99.00,8/8/15,5:42 PM,---,---,
Rotterdam,Asics,Kayano Single Tab,Unisex,42-44,Blue,Socks,24.99,8/9/15,9:36 AM,31884,31884.00,
Rotterdam,Nike,Hyper Elite Crew,Unisex,36-38,Green,Socks,20.00,8/9/15,9:52 AM,39715,39715.00,
Rotterdam,Nike,Dri-Fit No-Show,Unisex,42-44,Green,Socks,20.00,8/9/15,10:18 AM,32879,32879.00,
Rotterdam,Asics,MB1878,Male,43,Black,Pants,99.00,8/9/15,10:25 AM,---,---,
Rotterdam,Asics,WB1820,Female,42,Black,Pants,89.00,8/9/15,10:26 AM,33047,33047.00,
Rotterdam,Asics,WB1820,Female,38,Black,Pants,89.00,8/9/15,10:31 AM,32399,32399.00,
Rotterdam,Nike,Pro Classic,Female,85F,Multicolor,Bra,100.00,8/9/15,10:36 AM,---,---,
Rotterdam,Asics,Hera Deux Single Tab,Female,38-40,Black,Socks,12.99,8/9/15,10:44 AM,---,---,
Rotterdam,Nike,Pro Fierce,Female,80B,Blue,Bra,149.00,8/9/15,10:54 AM,36879,36879.00,
Rotterdam,Asics,MB1878,Male,37,Black,Pants,99.00,8/9/15,11:19 AM,---,---,
Rotterdam,Asics,Quick Light Cushion,Unisex,44-46,Green,Socks,19.00,8/9/15,11:30 AM,---,---,
Rotterdam,Asics,MB1878,Male,43,Black,Pants,99.00,8/9/15,11:38 AM,---,---,
Rotterdam,Asics,Kayano Single Tab,Unisex,46-48,Blue,Socks,24.99,8/9/15,12:13 PM,---,---,
Rotterdam,Asics,WB1820,Female,45,Green,Pants,89.00,8/9/15,12:19 PM,32310,32310.00,
Rotterdam,Nike,Dri-Fit No-Show,Unisex,44-46,Blue,Socks,20.00,8/9/15,12:39 PM,38109,38109.00,
Rotterdam,Asics,MB1878,Male,38,Black,Pants,99.00,8/9/15,12:42 PM,38928,38928.00,
Rotterdam,Asics,Cummulus 17,Male,40,Pink,Shoe,159.00,8/9/15,12:54 PM,35245,35245.00,
Rotterdam,Asics,MB1878,Male,38,Black,Pants,99.00,8/9/15,1:02 PM,31519,31519.00,
Rotterdam,Asics,WB1820,Female,46,Green,Pants,89.00,8/9/15,1:13 PM,39827,39827.00,
Rotterdam,Asics,MB1878,Male,38,Black,Pants,99.00,8/9/15,1:21 PM,---,---,
Rotterdam,Asics,WB2585,Female,43,Black,Pants,99.00,8/9/15,1:31 PM,37921,37921.00,
Rotterdam,Asics,Kayano Single Tab,Unisex,36-38,Green,Socks,24.99,8/9/15,1:52 PM,---,---,
Rotterdam,Asics,MB1878,Male,36,Black,Pants,99.00,8/9/15,1:56 PM,34416,34416.00,
Rotterdam,Asics,WB1820,Female,39,Yellow,Pants,89.00,8/9/15,2:01 PM,35502,35502.00,
Rotterdam,Asics,Gel Quantics ,Female,39,Black,Shoe,120.00,8/9/15,2:06 PM,38330,38330.00,
Rotterdam,Nike,Hyper Elite Crew,Unisex,40-42,Blue,Socks,20.00,8/9/15,2:10 PM,31793,31793.00,
Rotterdam,Nike,Pro Fierce,Female,70A,Black,Bra,149.00,8/9/15,2:17 PM,39567,39567.00,
Rotterdam,Adidas,Boston 5,Female,44,Yellow,Shoe,120.00,8/9/15,2:25 PM,31559,31559.00,
Rotterdam,Nike,Air Zoom,Female,36,Green,Shoe,230.00,8/9/15,2:25 PM,31559,31559.00,
Rotterdam,Asics,WB2585,Female,43,Black,Pants,99.00,8/9/15,2:45 PM,35765,35765.00,
Rotterdam,Asics,WB1820,Female,38,Black,Pants,89.00,8/9/15,2:48 PM,39954,39954.00,
Rotterdam,Asics,Kayano Single Tab,Unisex,42-44,Green,Socks,24.99,8/9/15,2:58 PM,39956,39956.00,
Rotterdam,Nike,Pro Hero,Female,90E,Multicolor,Bra,99.00,8/9/15,3:11 PM,35685,35685.00,
Rotterdam,Asics,WB1820,Female,42,Multicolor,Pants,89.00,8/9/15,3:16 PM,37790,37790.00,
Rotterdam,Asics,Cummulus 17,Male,43,Pink,Shoe,159.00,8/9/15,3:31 PM,35724,35724.00,
Rotterdam,Asics,Gel Quantics ,Male,46,Pink,Shoe,120.00,8/9/15,3:40 PM,36470,36470.00,
Rotterdam,Nike,Pro Hero,Female,85A,Multicolor,Bra,99.00,8/9/15,4:02 PM,31068,31068.00,
Rotterdam,Nike,Pro Indy,Female,80A,Pink,Bra,123.00,8/9/15,4:10 PM,32180,32180.00,
Rotterdam,Nike,Pro Classic,Female,85E,Yellow,Bra,100.00,8/9/15,4:31 PM,---,---,
Rotterdam,Asics,Kayano Single Tab,Unisex,40-42,Green,Socks,24.99,8/9/15,4:48 PM,33964,33964.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Blue,Socks,21.00,8/9/15,5:15 PM,33270,33270.00,
Rotterdam,Nike,Hyper Elite Crew,Unisex,40-42,Blue,Socks,20.00,8/10/15,9:42 AM,---,---,
Rotterdam,Nike,Pro Fierce,Female,85C,Blue,Bra,149.00,8/10/15,10:02 AM,---,---,
Rotterdam,Asics,MB1878,Male,45,Black,Pants,99.00,8/10/15,10:10 AM,---,---,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,38-40,Pink,Socks,21.00,8/10/15,10:21 AM,35801,35801.00,
Rotterdam,Nike,Dri-Fit No-Show,Unisex,38-40,Blue,Socks,20.00,8/10/15,10:44 AM,---,---,
Rotterdam,Nike,Air Zoom,Male,40,Multicolor,Shoe,220.00,8/10/15,10:49 AM,35971,35971.00,
Rotterdam,Asics,WB1820,Female,37,Green,Pants,89.00,8/10/15,10:51 AM,---,---,
Rotterdam,Asics,WB1820,Female,38,Grey,Pants,89.00,8/10/15,10:57 AM,---,---,
Rotterdam,Nike,Pro Fierce,Female,90B,Black,Bra,149.00,8/10/15,11:07 AM,36584,36584.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Pink,Socks,21.00,8/10/15,11:28 AM,37768,37768.00,
Rotterdam,Nike,Elite Compression,Unisex,42-44,Black,Socks,23.99,8/10/15,11:30 AM,32380,32380.00,
Rotterdam,Asics,Cummulus 17,Male,44,Blue,Shoe,159.00,8/10/15,11:42 AM,---,---,
Rotterdam,Nike,Dri-Fit No-Show,Unisex,36-38,Green,Socks,20.00,8/10/15,12:39 PM,30132,30132.00,
Rotterdam,Nike,Elite Compression,Unisex,44-46,Black,Socks,23.99,8/10/15,12:40 PM,---,---,
Rotterdam,Asics,WB1820,Female,39,Yellow,Pants,89.00,8/10/15,12:40 PM,---,---,
Rotterdam,Asics,MB1878,Male,45,Black,Pants,99.00,8/10/15,12:42 PM,33769,33769.00,
Rotterdam,Asics,MB1878,Male,39,Black,Pants,99.00,8/10/15,12:45 PM,38706,38706.00,
Rotterdam,Asics,WB1820,Female,38,Black,Pants,89.00,8/10/15,1:02 PM,34018,34018.00,
Rotterdam,Asics,Quick Light Cushion,Unisex,42-44,Green,Socks,19.00,8/10/15,1:31 PM,37925,37925.00,
Rotterdam,Nike,Dri-Fit No-Show,Unisex,40-42,Blue,Socks,20.00,8/10/15,1:57 PM,35401,35401.00,
Rotterdam,Asics,Quick Light Cushion,Unisex,42-44,Green,Socks,19.00,8/10/15,1:59 PM,---,---,
Rotterdam,Asics,MB1878,Male,41,Black,Pants,99.00,8/10/15,2:04 PM,36063,36063.00,
Rotterdam,Asics,Kayano Single Tab,Unisex,46-48,Pink,Socks,24.99,8/10/15,2:07 PM,34952,34952.00,
Rotterdam,Nike,Hyper Elite Crew,Unisex,44-46,Green,Socks,20.00,8/10/15,2:07 PM,---,---,
Rotterdam,Asics,WB1820,Female,38,Grey,Pants,89.00,8/10/15,2:09 PM,---,---,
Rotterdam,Asics,Hera Deux Single Tab,Female,38-40,Green,Socks,12.99,8/10/15,2:30 PM,31531,31531.00,
Rotterdam,Asics,Kayano Single Tab,Unisex,40-42,Green,Socks,24.99,8/10/15,2:32 PM,30432,30432.00,
Rotterdam,Nike,Air Zoom,Female,38,Yellow,Shoe,230.00,8/10/15,2:37 PM,31902,31902.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,42-44,Pink,Socks,21.00,8/10/15,3:13 PM,30009,30009.00,
Rotterdam,Nike,Free 5.0,Female,40,Pink,Shoe,239.00,8/10/15,3:36 PM,31527,31527.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Green,Socks,21.00,8/10/15,4:08 PM,39104,39104.00,
Rotterdam,Nike,Pro Hero,Female,90E,Green,Bra,99.00,8/10/15,4:18 PM,---,---,
Rotterdam,Asics,MB1878,Male,40,Black,Pants,99.00,8/10/15,4:28 PM,37998,37998.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Blue,Socks,21.00,8/10/15,4:30 PM,30126,30126.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,36-38,Green,Socks,21.00,8/10/15,4:41 PM,33984,33984.00,
Rotterdam,Asics,WB1820,Female,36,Pink,Pants,89.00,8/10/15,4:59 PM,---,---,
Rotterdam,Nike,Hyper Elite Crew,Unisex,40-42,Pink,Socks,20.00,8/10/15,5:01 PM,34801,34801.00,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,44-46,Green,Socks,21.00,8/10/15,5:01 PM,34801,34801.00,
Rotterdam,Asics,WB1820,Female,37,Blue,Pants,89.00,8/10/15,5:10 PM,---,---,
Rotterdam,Nike,Hyper Elite Crew,Unisex,36-38,Blue,Socks,20.00,8/10/15,5:22 PM,33984,33984.00,
Rotterdam,Asics,WB1820,Female,40,Green,Pants,89.00,8/10/15,5:28 PM,---,---,
Rotterdam,Nike,Nike Elite Match Fit Mercurial Crew,Unisex,40-42,Blue,Socks,21.00,8/11/15,9:36 AM,---,---,
Rotterdam,Asics,WB2585,Female,38,Black,Pants,99.00,8/11/15,9:37 AM,37761,37761.00,
